timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-01-03,AMD.US,buy,18.967,152.46,signal,0.0,0,0.0,0.0
2019-02-11,AMD.US,sell,23.0269,152.46,target_rebalance,618.9724,39,23.180910482780263,21.41
2019-01-03,AVGO.US,buy,20.3131,108.66,signal,0.0,0,0.0,0.0
2019-02-11,AVGO.US,sell,22.628,108.66,target_rebalance,251.5365,39,24.40326470914535,11.4
2019-01-03,AMD.US,buy,18.967,32.33,signal,0.0,0,0.0,0.0
2019-02-12,AMD.US,sell,23.4066,32.33,target_rebalance,143.5297,40,24.180910482780263,23.41
2019-01-03,AVGO.US,buy,20.3131,20.49,signal,0.0,0,0.0,0.0
2019-02-12,AVGO.US,sell,22.9785,20.49,target_rebalance,54.6134,40,25.403264709145347,13.12
2019-01-03,TSM.US,buy,30.207,27.1,signal,0.0,0,0.0,0.0
2019-02-12,TSM.US,sell,32.8478,27.1,target_rebalance,71.5661,40,25.429755575288315,8.74
2019-01-03,ASML.US,buy,142.3442,22.1,signal,0.0,0,0.0,0.0
2019-02-13,ASML.US,sell,169.2905,22.1,target_rebalance,595.5152,41,26.26354948032597,18.93
2019-01-03,AVGO.US,buy,20.3131,87.92,signal,0.0,0,0.0,0.0
2019-02-13,AVGO.US,sell,23.0898,87.92,target_rebalance,244.127,41,26.403264709145347,13.67
2019-01-03,ASML.US,buy,142.3442,12.41,signal,0.0,0,0.0,0.0
2019-02-14,ASML.US,sell,169.8097,12.41,target_rebalance,340.847,42,27.263549480325967,19.3
2019-01-03,AVGO.US,buy,20.3131,79.5,signal,0.0,0,0.0,0.0
2019-02-14,AVGO.US,sell,23.1393,79.5,target_rebalance,224.6799,42,27.403264709145354,13.91
2019-01-03,AMD.US,buy,19.0515,246.94,signal,0.0,0,0.0,0.0
2019-02-15,AMD.US,sell,23.5564,246.94,target_rebalance,1112.4335,43,26.6380523336668,23.65
2019-01-03,AMD.US,buy,19.0515,95.4,signal,0.0,0,0.0,0.0
2019-02-19,AMD.US,sell,23.6064,95.4,target_rebalance,434.5301,47,27.638052333666796,23.91
2019-01-03,TSM.US,buy,30.2603,105.78,signal,0.0,0,0.0,0.0
2019-02-19,TSM.US,sell,32.4908,105.78,target_rebalance,235.9363,47,28.731428523320574,7.37
2019-01-03,AMD.US,buy,19.0515,103.04,signal,0.0,0,0.0,0.0
2019-02-20,AMD.US,sell,24.1159,103.04,target_rebalance,521.8268,48,28.638052333666796,26.58
2019-01-03,TSM.US,buy,30.2603,48.61,signal,0.0,0,0.0,0.0
2019-02-20,TSM.US,sell,33.0944,48.61,target_rebalance,137.7614,48,29.731428523320574,9.37
2019-01-03,TSM.US,buy,30.2603,34.03,signal,0.0,0,0.0,0.0
2019-02-21,TSM.US,sell,33.2134,34.03,target_rebalance,100.4916,49,30.731428523320577,9.76
2019-01-03,ASML.US,buy,143.0517,18.62,signal,0.0,0,0.0,0.0
2019-02-22,ASML.US,sell,170.8572,18.62,target_rebalance,517.7375,50,31.470150026400514,19.44
2019-01-03,TSM.US,buy,30.2603,2.97,signal,0.0,0,0.0,0.0
2019-02-22,TSM.US,sell,33.2559,2.97,target_rebalance,8.8967,50,31.731428523320574,9.9
2019-01-03,AMD.US,buy,19.0638,210.5,signal,0.0,0,0.0,0.0
2019-02-25,AMD.US,sell,24.985,210.5,target_rebalance,1246.4087,53,31.565049326081258,31.06
2019-01-03,AVGO.US,buy,20.4266,1.22,signal,0.0,0,0.0,0.0
2019-02-26,AVGO.US,sell,22.9191,1.22,target_rebalance,3.0409,54,33.14407382412356,12.2
2019-01-03,ASML.US,buy,143.0556,10.86,signal,0.0,0,0.0,0.0
2019-02-27,ASML.US,sell,171.6174,10.86,target_rebalance,310.1804,55,34.46569879680823,19.97
2019-01-03,TSM.US,buy,30.2603,102.87,signal,0.0,0,0.0,0.0
2019-02-27,TSM.US,sell,33.5874,102.87,target_rebalance,342.2552,55,34.73142852332058,10.99
2019-01-03,ASML.US,buy,143.0556,12.62,signal,0.0,0,0.0,0.0
2019-02-28,ASML.US,sell,169.9395,12.62,target_rebalance,339.2745,56,35.46569879680824,18.79
2019-01-03,AVGO.US,buy,20.4391,42.1,signal,0.0,0,0.0,0.0
2019-02-28,AVGO.US,sell,22.2627,42.1,target_rebalance,76.7751,56,34.94586369052935,8.92
2019-01-03,TSM.US,buy,30.2603,63.64,signal,0.0,0,0.0,0.0
2019-02-28,TSM.US,sell,33.2559,63.64,target_rebalance,190.6353,56,35.731428523320574,9.9
2019-01-03,AMD.US,buy,19.2145,151.1,signal,0.0,0,0.0,0.0
2019-03-01,AMD.US,sell,23.946,151.1,target_rebalance,714.9364,57,34.42478926761644,24.62
2019-01-03,AVGO.US,buy,20.4391,133.46,signal,0.0,0,0.0,0.0
2019-03-01,AVGO.US,sell,22.9026,133.46,target_rebalance,328.7863,57,35.94586369052936,12.05
2019-01-03,ASML.US,buy,143.3397,9.16,signal,0.0,0,0.0,0.0
2019-03-04,ASML.US,sell,171.8306,9.16,target_rebalance,260.9761,60,37.09877764719026,19.88
2019-01-03,ASML.US,buy,143.3397,8.19,signal,0.0,0,0.0,0.0
2019-03-05,ASML.US,sell,171.1724,8.19,target_rebalance,227.9495,61,38.09877764719027,19.42
2019-01-03,AVGO.US,buy,20.452,109.02,signal,0.0,0,0.0,0.0
2019-03-05,AVGO.US,sell,22.7187,109.02,target_rebalance,247.1167,61,37.736284745003815,11.08
2019-01-03,AMD.US,buy,19.2714,11.43,signal,0.0,0,0.0,0.0
2019-03-06,AMD.US,sell,23.4465,11.43,target_rebalance,47.7216,62,36.92501752279991,21.66
2019-01-03,AVGO.US,buy,20.452,20.06,signal,0.0,0,0.0,0.0
2019-03-06,AVGO.US,sell,22.8144,20.06,target_rebalance,47.389,62,38.736284745003815,11.55
2019-01-03,TSM.US,buy,30.2926,8804.49,signal,0.0,0,0.0,0.0
2019-03-06,TSM.US,sell,33.2049,8804.49,signal,25641.2328,62,39.368848924393006,9.61
2019-01-03,ASML.US,buy,143.4102,11.33,signal,0.0,0,0.0,0.0
2019-03-07,ASML.US,sell,166.9823,11.33,target_rebalance,267.0718,63,39.99978934865884,16.44
2019-01-03,AVGO.US,buy,20.452,100.08,signal,0.0,0,0.0,0.0
2019-03-07,AVGO.US,sell,22.28,100.08,target_rebalance,182.9467,63,39.736284745003815,8.94
2019-03-06,LRCX.US,buy,15.8084,6.42,signal,0.0,0,0.0,0.0
2019-03-07,LRCX.US,sell,15.3231,6.42,target_rebalance,-3.1159,1,1.0,-3.07
2019-01-03,ASML.US,buy,143.4102,12.08,signal,0.0,0,0.0,0.0
2019-03-08,ASML.US,sell,163.1167,12.08,target_rebalance,238.0537,64,40.99978934865883,13.74
2019-03-06,LRCX.US,buy,15.8084,141.89,signal,0.0,0,0.0,0.0
2019-03-08,LRCX.US,sell,14.9767,141.89,target_rebalance,-118.024,2,2.0,-5.26
2019-01-03,AMD.US,buy,19.3502,152.01,signal,0.0,0,0.0,0.0
2019-03-11,AMD.US,sell,22.1278,152.01,target_rebalance,422.2229,67,38.768662737725094,14.35
2019-03-06,LRCX.US,buy,15.8084,120.6,signal,0.0,0,0.0,0.0
2019-03-11,LRCX.US,sell,15.425,120.6,target_rebalance,-46.2499,5,3.0,-2.43
2019-01-03,AMD.US,buy,19.3502,218.81,signal,0.0,0,0.0,0.0
2019-03-12,AMD.US,sell,23.0769,218.81,target_rebalance,815.4284,68,39.76866273772509,19.26
2019-01-03,AMD.US,buy,19.3502,180.95,signal,0.0,0,0.0,0.0
2019-03-13,AMD.US,sell,23.6363,180.95,target_rebalance,775.568,69,40.76866273772509,22.15
