,Group_1,Group_2,Group_3,Group_4,Group_5
2023-04-27,7.786643957192928,6.135381965816537,4.199190000143123,5.059087449172066,3.701005399110127
2023-04-28,7.766649481419188,6.122210450224947,4.196750552143448,5.066373329133214,3.7152667762899267
2023-05-01,7.648206733395336,6.025656581907246,4.1361896180347735,4.995146030193107,3.6823370216352718
2023-05-02,7.645008194609041,5.987627868741541,4.10701297425643,4.956318755115362,3.670315721107175
2023-05-03,7.542418639230562,5.935091609350575,4.082220933470022,4.911003049684285,3.6612137757085286
2023-05-04,7.755298474110252,6.051170249087741,4.1582290362852685,4.988055691101218,3.6969119366593732
2023-05-05,7.814458194745315,6.0428100562142575,4.14506172388299,4.984938485076818,3.682545917969293
2023-05-08,7.794930429325163,6.023551237774657,4.128730488887421,4.965556144863148,3.6785089361863035
2023-05-09,7.812160984209301,6.011131018449453,4.12376691855569,4.969906136236661,3.6871855237441413
2023-05-10,7.787925798093897,5.969337686878879,4.098263523983134,4.955288852829816,3.671904331112742
2023-05-11,7.718153492359285,5.974464753723394,4.113856967537878,4.958736852843366,3.6764026536410532
2023-05-12,7.873570169216535,6.0361705519078175,4.134509040775696,4.964268985517683,3.665212830631358
2023-05-15,7.765929753439055,5.956381598099484,4.069017735490367,4.882509205643512,3.623848128756558
2023-05-16,7.989539658542126,6.058028594027576,4.1279874979027475,4.915637609631584,3.626450523125275
2023-05-17,8.146733956334947,6.135973729160311,4.167547291964347,4.934564536491789,3.614134893874736
2023-05-18,8.060610831079359,6.112428232242574,4.152604957935335,4.9341010434908545,3.616419189845536
2023-05-19,8.13876169413476,6.134257733953868,4.168371634288838,4.933233489354119,3.602023157999778
2023-05-22,8.039820028564485,6.058152000788014,4.11721499969475,4.882671732809204,3.576990521102098
2023-05-23,7.931925218827022,5.970779531128256,4.073513979283951,4.8341416475677494,3.5580989437371993
2023-05-24,8.068618730254284,5.998870212371807,4.084383749307754,4.810002673195619,3.515505965781288
2023-05-25,8.306078107875592,6.079730627474814,4.120181317225351,4.819375746987946,3.5044051181523517
2023-05-26,8.354452330901921,6.075191324880632,4.11122702643371,4.807936710004879,3.488865567816667
2023-05-30,8.233335796084317,6.001214523058919,4.063750617931296,4.776302812912715,3.4986588281933293
2023-05-31,8.380325153814375,6.058740353784865,4.102972721155747,4.800680210130377,3.5003746689332558
