,IC
2017-08-01,0.1260643572648725
2017-08-02,0.13744012800067504
2017-08-03,-0.26808779357332363
2017-08-04,-0.05970000492724885
2017-08-07,0.13360728273447348
2017-08-08,0.26959367404623796
2017-08-09,0.6102095477431372
2017-08-10,-0.20662016710060332
2017-08-11,-0.2798164416864232
2017-08-14,0.15180021567465768
2017-08-15,0.03308161320500771
2017-08-16,0.5192690781211684
2017-08-17,-0.11262306217771419
2017-08-18,0.3099725686590434
2017-08-21,-0.4503273554695029
2017-08-22,0.07852599657393454
2017-08-23,-0.2142741507139979
2017-08-24,0.1413841748502691
2017-08-25,-0.0564176903370965
2017-08-28,0.03530814179872935
2017-08-29,-0.45114656061279956
2017-08-30,-0.14779795423857034
2017-08-31,-0.2735995336063344
2017-09-01,0.37809754873058077
2017-09-05,-0.07658564993838793
2017-09-06,0.1604216463142955
2017-09-07,0.10440630660877813
2017-09-08,-0.23140138209553615
2017-09-11,-0.3520352227040385
2017-09-12,-0.14397478478618106
2017-09-13,0.14762758818401334
2017-09-14,-0.0963459271374634
2017-09-15,-0.38151744790559194
2017-09-18,-0.2596222784346009
2017-09-19,-0.1484403728745
2017-09-20,-0.17525079127689652
2017-09-21,-0.2781635497147947
2017-09-22,0.3471367935816219
2017-09-25,-0.060684799105407645
2017-09-26,-0.5656813602650099
2017-09-27,0.01166270694331095
2017-09-28,-0.18234385995586283
2017-09-29,-0.2021498070158909
2017-10-02,-0.18009565338252304
2017-10-03,0.16960893912407385
2017-10-04,-0.13147897249371227
2017-10-05,-0.21900493254735692
2017-10-06,0.01872917308630046
2017-10-09,0.14600576992899184
2017-10-10,0.07998582025162702
2017-10-11,0.1303044213308332
2017-10-12,-0.07686678556433103
2017-10-13,-0.12313980898630812
2017-10-16,0.22358440525265436
2017-10-17,-0.2813056734347465
2017-10-18,0.183540603547307
2017-10-19,-0.31844857266568
2017-10-20,0.10896633567374044
2017-10-23,-0.4302208190077022
2017-10-24,0.23634390378245118
2017-10-25,-0.23763513264964273
2017-10-26,-0.0354105294259005
2017-10-27,0.08223581777565393
2017-10-30,-0.06732423253617614
2017-10-31,0.06948462590289499
2017-11-01,0.045897915518491476
2017-11-02,-0.07040652548063227
2017-11-03,-0.21506187965037382
2017-11-06,0.403214623430549
2017-11-07,0.07958190432784897
2017-11-08,0.3832362806014245
2017-11-09,-0.12945637286775774
2017-11-10,0.16929485495772675
2017-11-13,0.19815077988715896
2017-11-14,-0.1200719786694096
2017-11-15,-0.33610833955314134
2017-11-16,-0.23555788286664292
2017-11-17,-0.35641294257978395
2017-11-20,-0.13893113272079816
2017-11-21,0.048225364582825614
2017-11-22,-0.032859671841712366
2017-11-24,0.27574341992461704
2017-11-27,-0.17863770760516803
2017-11-28,0.17874657227480342
2017-11-29,-0.07866241502638237
2017-11-30,0.25479447985679915
2017-12-01,-0.01979021888319089
2017-12-04,0.014412666627665126
2017-12-05,0.07892496830038864
2017-12-06,-0.49220534974986324
2017-12-07,-0.1303177433555786
2017-12-08,0.10455203680713056
2017-12-11,0.04432068305290555
2017-12-12,0.11446143177057477
2017-12-13,0.16529573547052012
2017-12-14,-0.14846049740245684
2017-12-15,-0.4290338722987089
2017-12-18,-0.20254023155412482
2017-12-19,-0.30120983978187754
2017-12-20,-0.18747650246136313
2017-12-21,0.22266838768143218
2017-12-22,0.15561151978271262
2017-12-26,0.04389877422160796
2017-12-27,0.04485174987219005
2017-12-28,0.37290672816978687
2017-12-29,-0.4219301081934124
2018-01-02,-0.3153323990464627
2018-01-03,-0.2587458181700314
2018-01-04,-0.12363462423440824
2018-01-05,-0.06962586730601895
2018-01-08,-0.1548653774082112
2018-01-09,-0.23000967131122702
2018-01-10,-0.4919987551828475
2018-01-11,-0.2506142456445541
2018-01-12,0.3239326157624928
2018-01-16,-0.09195463676818025
2018-01-17,-0.15220553598979467
2018-01-18,-0.18036111671577035
2018-01-19,0.036247240120569554
2018-01-22,0.089291479965768
2018-01-23,0.09107217443634973
2018-01-24,0.2624120385500803
2018-01-25,-0.32907427580728105
2018-01-26,-0.117376675453008
2018-01-29,0.25558253172014356
2018-01-30,0.176654494440959
2018-01-31,-0.20914590031422803
2018-02-01,0.3751801809510042
2018-02-02,0.35935661322892437
2018-02-05,-0.4161373068197578
2018-02-06,0.009921437485240579
2018-02-07,0.41797007747250003
2018-02-08,0.04479001463124899
2018-02-09,-0.3477663064482156
2018-02-12,0.013869413506669035
2018-02-13,-0.48300309484633563
2018-02-14,0.15587568588932757
2018-02-15,0.24878261948130406
2018-02-16,-0.3893108217407157
2018-02-20,-0.20892088368445613
2018-02-21,0.1236958215989598
2018-02-22,0.03600494761818354
2018-02-23,-0.21732736939314523
2018-02-26,-0.077500398448081
2018-02-27,0.1327092382157922
2018-02-28,0.19625437844267118
2018-03-01,-0.22142500378134658
2018-03-02,0.02602782593146338
2018-03-05,-0.3016916193333391
2018-03-06,-0.18307928910886068
2018-03-07,0.11835655187538037
2018-03-08,-0.44800483047542583
2018-03-09,0.09108737312424808
2018-03-12,0.29585659708648804
2018-03-13,0.16457490910200712
2018-03-14,0.05931898435021747
2018-03-15,0.14876150894911347
2018-03-16,0.2490977743464074
2018-03-19,-0.2576255944814934
2018-03-20,-0.31829232732058516
2018-03-21,0.6136644822820743
2018-03-22,0.4293824673484325
2018-03-23,-0.5076504909317233
2018-03-26,0.7052198363024988
2018-03-27,0.44898135673399575
2018-03-28,-0.46316003452317017
2018-03-29,0.471159127470994
2018-04-02,-0.1726975053688221
