trade_date,open,high,low,close,volume
2017-06-01,18.76738084515671,18.788354657421184,18.162257617899204,18.22284698486328,63774000.0
2017-06-02,19.30647642930095,19.87198408045096,18.9654638271767,19.77177619934082,108613000.0
2017-06-05,19.73060786511024,19.946556946226668,19.435426190198445,19.591562271118164,39532000.0
2017-06-06,19.4797024392084,19.83469858712275,19.468050979662493,19.7197322845459,29653000.0
2017-06-07,19.705750163280367,19.87431406811176,19.65059834124078,19.75235748291016,29290000.0
2017-06-08,19.808288538634336,19.89373653193903,19.60010758268953,19.804405212402344,28273000.0
2017-06-09,19.847905022328984,19.88596784114129,18.75573029190183,18.902544021606445,58191000.0
2017-06-12,18.674168052153536,18.884679601227305,18.31295795801853,18.850500106811523,54872000.0
2017-06-13,19.028385767136555,19.257540534715755,18.77281964025262,18.87147331237793,30853000.0
2017-06-14,18.920415889849288,19.027614091338062,18.4589992836042,18.685047149658203,34509000.0
2017-06-15,18.35895829588569,18.68270051376404,18.35349759453301,18.5656852722168,27527000.0
2017-06-16,18.63901631204025,18.67802238745785,18.342577578514696,18.42994880676269,35819000.0
2017-06-19,19.09771550871451,19.09771550871451,18.749788507741847,18.812196731567383,28519000.0
2017-06-20,18.878511224473773,19.00722756867733,18.710788800261707,18.721710205078125,24429000.0
2017-06-21,19.00176132582232,19.18352529066762,18.87226385622601,19.12189674377441,34998000.0
2017-06-22,19.15231962391254,19.22252905109608,18.962754468102823,19.037643432617188,18666000.0
2017-06-23,18.998643107991924,19.258417749115917,18.940134742936607,19.13282012939453,34985000.0
2017-06-26,19.189768203296627,19.338767971390048,18.816098526543573,18.937013626098636,32103000.0
2017-06-27,18.82857471515617,18.877721013274357,18.35037215809873,18.358173370361328,33582000.0
2017-06-28,18.45646828763324,18.85744142319571,18.293426948249845,18.804393768310547,24533000.0
2017-06-29,18.621076899249616,18.64213854556301,17.986851285957588,18.25754737854004,34513000.0
2017-06-30,18.43150877498652,18.46427298403305,18.16549226336225,18.180315017700195,26534000.0
2017-07-03,18.294207841103127,18.351155362436668,17.870612200484338,17.92365837097168,21123000.0
2017-07-05,18.02039433584687,18.124147667372924,17.872953903117082,18.06797981262207,29699000.0
2017-07-06,17.752039128828503,18.389383372774645,17.74735810219458,18.33555603027344,26334000.0
2017-07-07,18.35583647246866,18.73730585810266,18.353495959536083,18.692840576171875,24731000.0
2017-07-10,18.76227255832011,18.873827101781696,18.629654883901484,18.860565185546875,22499000.0
2017-07-11,18.87851127177907,18.92531707997676,18.67490295586301,18.791919708251957,20502000.0
2017-07-12,18.956519968115927,19.282604242518293,18.80518114257514,19.223316192626957,27710000.0
2017-07-13,19.277920928182272,19.492449130036476,19.23345564000431,19.292743682861328,20400000.0
2017-07-14,19.39571724117755,19.53379561946899,19.334868360475944,19.52521324157715,14417000.0
2017-07-17,19.564220122878773,19.686696076511208,19.41365949702188,19.4261417388916,18746000.0
2017-07-18,19.28884233664285,19.57514082284881,19.1952307337389,19.571239471435547,13003000.0
2017-07-19,19.658611947929582,19.856758042542083,19.545496565185616,19.845836639404297,25526000.0
2017-07-20,19.853637758357497,19.892642344252828,19.68591536073433,19.770166397094727,12135000.0
2017-07-21,19.62194780584508,19.777187974231914,19.538476438144222,19.74520492553711,15504000.0
2017-07-24,19.75924372078114,19.78966741485345,19.6344272684434,19.73896026611328,13638000.0
2017-07-25,19.72101844028027,19.846614565295205,19.516630499081938,19.83803367614746,16123000.0
2017-07-26,19.86845987691624,20.141496453681423,19.862999175139528,20.0494441986084,19971000.0
2017-07-27,20.14305728192114,20.16490157856043,19.420682268270323,19.57670211791992,32010000.0
2017-07-28,19.418340605001447,19.58996287583305,19.30756572970653,19.531455993652344,31919000.0
2017-07-31,19.57904097557825,19.69371719953469,19.14842372724148,19.242036819458008,18902000.0
2017-08-01,19.364518563376357,19.50259698574576,19.26544473980642,19.37700080871582,17582000.0
2017-08-02,19.86143936409922,20.07050836854782,19.58528407252818,19.764707565307617,36970000.0
2017-08-03,19.72179998732057,19.736621253995438,19.286501721129166,19.52521324157715,23447000.0
2017-08-04,19.56032119893533,19.578264144863127,19.35593469246881,19.43784523010254,13454000.0
2017-08-07,19.45500221030404,19.72803875627926,19.41677730217764,19.692934036254883,18730000.0
2017-08-08,19.6570511789838,19.837255819321108,19.535354905907468,19.60868453979492,20439000.0
2017-08-09,19.46592841788272,19.5306771727541,19.30912888352523,19.43784523010254,21256000.0
2017-08-10,19.24203465504266,19.26855848551465,18.758369794199343,18.77787208557129,29033000.0
2017-08-11,18.726385439093495,19.131259975300267,18.62107276710669,19.04778861999512,16976000.0
2017-08-14,19.257636895104994,19.60010171107214,19.190547644546072,19.57357788085937,16736000.0
2017-08-15,19.745983853271717,19.81931348942724,19.60166509427504,19.79044914245605,20942000.0
2017-08-16,19.83959382609213,19.872359521868244,19.64378825407664,19.769384384155277,15394000.0
2017-08-17,19.73662615272248,19.83413913072591,19.241261533843414,19.264663696289062,22793000.0
2017-08-18,19.2942982416354,19.61804188369077,19.20068666200367,19.45343971252441,20126000.0
2017-08-21,19.650034900513283,19.650034900513283,19.20459627633519,19.47295188903809,20693000.0
2017-08-22,19.645353171230507,19.98547756099207,19.5806044171572,19.90746688842773,26917000.0
2017-08-23,19.808390855061308,20.197662981736325,19.76704575688869,20.042421340942383,27928000.0
2017-08-24,20.178942139135813,20.2327694829673,19.58840368314559,19.896543502807617,52119000.0
2017-08-25,19.67810700069032,19.845829337412155,19.01735937810788,19.158557891845703,69099000.0
2017-08-28,19.27167985352607,19.318485653270404,18.917512447360707,18.97602081298828,34174000.0
2017-08-29,18.82311971641778,19.07977417225384,18.72482709041103,18.857444763183597,33536000.0
2017-08-30,18.84418636180037,19.217076455623417,18.791138687625445,19.19211196899414,21924000.0
2017-08-31,19.2389173808996,19.699958344202763,19.155446013738462,19.6640739440918,29491000.0
2017-09-01,19.68435795593193,19.91916965114585,19.682017442301248,19.71556282043457,23242000.0
2017-09-05,19.51195001702201,19.715558288864287,19.270118324430268,19.42848014831543,24306000.0
2017-09-06,19.55017531723677,19.604782326572867,19.32316490305725,19.454221725463867,13996000.0
2017-09-07,19.486206839069357,19.50258894236032,19.20068954402841,19.23345375061035,16088000.0
2017-09-08,19.18430846578231,19.22175370333221,18.964319555088647,19.043109893798828,18094000.0
2017-09-11,19.274805198092714,19.36529663353021,19.191333816133582,19.326292037963867,16878000.0
2017-09-12,19.476067147859244,19.4823090125722,19.151543748251537,19.279481887817383,18396000.0
2017-09-13,19.17650627063776,19.33954762888777,19.12423828464989,19.20927047729492,29664000.0
2017-09-14,19.082899660035384,19.30834931997957,18.975244951409525,19.264663696289062,28645000.0
