timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-02-27,TSM.US,sell,33.5874,34.91,target_rebalance,31.7021,14,8.921898129923175,2.78
2019-02-13,ASML.US,buy,169.6449,7.55,signal,0.0,0,0.0,0.0
2019-02-28,ASML.US,sell,169.9395,7.55,target_rebalance,2.2243,15,9.896728175029722,0.17
2019-02-13,AVGO.US,buy,23.1345,35.11,signal,0.0,0,0.0,0.0
2019-02-28,AVGO.US,sell,22.2627,35.11,target_rebalance,-30.609,15,9.720306110811418,-3.77
2019-02-13,LRCX.US,buy,16.4015,76.76,signal,0.0,0,0.0,0.0
2019-02-28,LRCX.US,sell,16.0187,76.76,target_rebalance,-29.3834,15,9.820304497606516,-2.33
2019-02-13,NVDA.US,buy,3.7811,305.81,signal,0.0,0,0.0,0.0
2019-02-28,NVDA.US,sell,3.8382,305.81,target_rebalance,17.4585,15,9.815803673380199,1.51
2019-02-13,TSM.US,buy,32.6793,38.25,signal,0.0,0,0.0,0.0
2019-02-28,TSM.US,sell,33.2559,38.25,target_rebalance,22.0538,15,9.921898129923175,1.76
2019-02-13,AMD.US,buy,23.0233,72.73,signal,0.0,0,0.0,0.0
2019-03-01,AMD.US,sell,23.946,72.73,target_rebalance,67.1086,16,10.683869423801468,4.01
2019-02-13,AVGO.US,buy,23.1345,65.89,signal,0.0,0,0.0,0.0
2019-03-01,AVGO.US,sell,22.9026,65.89,target_rebalance,-15.2789,16,10.720306110811418,-1.0
2019-02-13,MU.US,buy,39.8742,52.03,signal,0.0,0,0.0,0.0
2019-03-01,MU.US,sell,40.5641,52.03,target_rebalance,35.8976,16,10.524652645833356,1.73
2019-02-13,AMAT.US,buy,37.8272,14.34,signal,0.0,0,0.0,0.0
2019-03-04,AMAT.US,sell,36.1797,14.34,target_rebalance,-23.6248,19,11.752134276878117,-4.36
2019-02-13,ASML.US,buy,169.6582,0.99,signal,0.0,0,0.0,0.0
2019-03-04,ASML.US,sell,171.8306,0.99,target_rebalance,2.1507,19,11.80861570708906,1.28
2019-02-13,MU.US,buy,39.8742,11.99,signal,0.0,0,0.0,0.0
2019-03-04,MU.US,sell,40.7979,11.99,target_rebalance,11.0757,19,11.524652645833356,2.32
2019-02-13,NVDA.US,buy,3.7817,227.59,signal,0.0,0,0.0,0.0
2019-03-04,NVDA.US,sell,3.9125,227.59,target_rebalance,29.7716,19,11.75231202602633,3.46
2019-02-13,AMAT.US,buy,37.8272,52.28,signal,0.0,0,0.0,0.0
2019-03-05,AMAT.US,sell,36.3747,52.28,target_rebalance,-75.937,20,12.752134276878119,-3.84
2019-02-13,ASML.US,buy,169.6582,4.52,signal,0.0,0,0.0,0.0
2019-03-05,ASML.US,sell,171.1724,4.52,target_rebalance,6.8442,20,12.80861570708906,0.89
2019-02-13,AVGO.US,buy,23.1306,53.73,signal,0.0,0,0.0,0.0
2019-03-05,AVGO.US,sell,22.7187,53.73,target_rebalance,-22.1277,20,12.607987336723163,-1.78
2019-02-13,LRCX.US,buy,16.3995,45.41,signal,0.0,0,0.0,0.0
2019-03-05,LRCX.US,sell,16.0915,45.41,target_rebalance,-13.9873,20,12.719113085385843,-1.88
2019-02-13,AMD.US,buy,23.0305,42.73,signal,0.0,0,0.0,0.0
2019-03-06,AMD.US,sell,23.4465,42.73,target_rebalance,17.779,21,13.483550861462449,1.81
2019-02-13,ASML.US,buy,169.6582,2.0,signal,0.0,0,0.0,0.0
2019-03-06,ASML.US,sell,170.8479,2.0,target_rebalance,2.3795,21,13.80861570708906,0.7
2019-02-13,AVGO.US,buy,23.1306,47.36,signal,0.0,0,0.0,0.0
2019-03-06,AVGO.US,sell,22.8144,47.36,target_rebalance,-14.9742,21,13.60798733672316,-1.37
2019-02-13,NVDA.US,buy,3.7817,101.05,signal,0.0,0,0.0,0.0
2019-03-06,NVDA.US,sell,3.8669,101.05,target_rebalance,8.6144,21,13.75231202602633,2.25
2019-02-13,TSM.US,buy,32.688,22.06,signal,0.0,0,0.0,0.0
2019-03-06,TSM.US,sell,33.2049,22.06,target_rebalance,11.4014,21,13.805903381886877,1.58
2019-02-13,AMAT.US,buy,37.8256,3329.32,signal,0.0,0,0.0,0.0
2019-03-07,AMAT.US,sell,35.2327,3329.32,signal,-8632.4538,22,14.738998925815297,-6.85
2019-02-13,AMD.US,buy,23.0305,5135.78,signal,0.0,0,0.0,0.0
2019-03-07,AMD.US,sell,22.3077,5135.78,signal,-3712.0434,22,14.483550861462449,-3.14
2019-02-13,ASML.US,buy,169.6582,704.82,signal,0.0,0,0.0,0.0
2019-03-07,ASML.US,sell,166.9823,704.82,signal,-1885.9986,22,14.808615707089057,-1.58
2019-02-13,AVGO.US,buy,23.1306,5278.08,signal,0.0,0,0.0,0.0
2019-03-07,AVGO.US,sell,22.28,5278.08,signal,-4489.2022,22,14.607987336723161,-3.68
2019-02-13,LRCX.US,buy,16.3919,7617.21,signal,0.0,0,0.0,0.0
