Date,Open,High,Low,Close,Volume
2017-06-01,13.71541421607939,13.827603808679445,13.688029202322003,13.819653511047363,14658000
2017-06-02,13.882373462191293,14.030782103012914,13.870006145661177,14.022830963134766,18457000
2017-06-05,14.075985540918772,14.218614013497193,14.003342347234904,14.200010299682617,18203000
2017-06-06,14.195583181264,14.539310911423385,14.145973272121129,14.26379680633545,24067000
2017-06-07,14.356810161690102,14.412621289166767,14.262020799619686,14.378071784973145,20813000
2017-06-08,14.479064110911379,14.616378409616278,14.393132209417056,14.614605903625488,23194000
2017-06-09,14.6482731035176,14.798875315078083,13.67644621927405,13.97765064239502,38340000
2017-06-12,13.776551516702359,13.807558548430965,13.177686871340935,13.687962532043457,54739000
2017-06-13,13.87843152219007,13.98916839820952,13.54533464090491,13.742003440856934,27608000
2017-06-14,13.762378259950632,13.816417738362368,13.324746603221492,13.532045364379883,28307000
2017-06-15,13.251214647605705,13.355750261569565,13.075807516871953,13.153765678405762,41609000
2017-06-16,13.184778038330494,13.374359380116273,13.081127790617101,13.129852294921875,41134000
2017-06-19,13.305256378161843,13.461173572596243,13.279565174386393,13.37701416015625,30814000
2017-06-20,13.42130463301955,13.548873519659384,13.246783772432751,13.298165321350098,24595000
2017-06-21,13.315886976150964,13.399160978922799,13.21312300756999,13.369926452636719,18855000
2017-06-22,13.4221922989213,13.502808375245651,13.24589891390376,13.29196548461914,15814000
2017-06-23,13.271589957316998,13.538243974568587,13.245898758028599,13.446111679077148,30741000
2017-06-26,13.506355488385115,13.608233211084102,13.143138671906767,13.198949813842773,26066000
2017-06-27,13.134279417334545,13.161742283906072,12.795867555449826,12.811813354492188,34089000
2017-06-28,12.86053873489917,13.126307421315362,12.650581193828112,13.096186637878418,29102000
2017-06-29,12.941154851654641,12.97836228193626,12.40341708456117,12.610715866088867,31112000
2017-06-30,12.701074868238685,12.71879317146446,12.476057824344592,12.529211044311523,29387000
2017-07-03,12.642606193261669,12.701961496997189,12.335200551015678,12.339630126953125,15697000
2017-07-05,12.439737069037042,12.641721690954757,12.39721465772959,12.62666130065918,26189000
2017-07-06,12.530097685958866,12.820671278001411,12.461884075105838,12.74714183807373,27967000
2017-07-07,13.022653778003313,13.260074125406806,12.973043884012043,13.122759819030762,29563000
2017-07-10,13.17591442815902,13.377898179846424,13.0988416696881,13.362837791442871,22790000
2017-07-11,13.404473484615314,13.715423247481624,13.377896877866561,13.617974281311035,27538000
2017-07-12,13.767689883880845,13.850963864183559,13.547101616515654,13.694160461425781,17827000
2017-07-13,13.735799704709757,13.847421968799996,13.656955286365122,13.726055145263672,14611000
2017-07-14,13.792499736050639,13.962591079161454,13.72782944036225,13.935128211975098,14598000
2017-07-17,13.977648902650769,14.024601728699121,13.79781218640284,13.906777381896973,16579000
2017-07-18,13.90855055791309,14.137997194705772,13.841222352407982,14.11673641204834,18320000
2017-07-19,14.218613399542404,14.577401465816253,14.196466363535249,14.549053192138672,27117000
2017-07-20,14.615494138003564,14.62789661320681,14.335551347908488,14.59954833984375,23759000
2017-07-21,14.521588118459727,14.521588118459727,14.377187167646042,14.487038612365723,18474000
2017-07-24,14.484380917433416,14.588916535195384,14.453374733326925,14.539306640625,14457000
2017-07-25,14.535765077453254,14.601320776111478,14.394020331897089,14.569427490234375,20828000
2017-07-26,14.652706381869926,14.922017570886272,14.636758890594594,14.913158416748047,33108000
2017-07-27,14.964539051040177,15.060215538732804,14.286829892504617,14.596006393432617,56652000
2017-07-28,14.550825528595766,14.61461041831547,14.243419837930409,14.31606388092041,27400000
2017-07-31,14.40465121484359,14.440086132041841,14.067124799793287,14.126480102539062,24377000
2017-08-01,14.213297732485293,14.21772646332658,13.923609564893788,13.949300765991211,25925000
2017-08-02,14.083072930798368,14.083958339151568,13.268049472545608,13.425738334655762,47872000
2017-08-03,13.244129366898276,13.420422780058036,13.134278751040133,13.1909761428833,31461000
2017-08-04,13.230841930682711,13.488636850067948,13.143138347722836,13.292854309082031,21538000
2017-08-07,13.328289162116736,13.81110196194297,13.291967145909299,13.8057861328125,27518000
2017-08-08,13.806673521911184,13.98473860503824,13.647212152560948,13.79781436920166,27532000
2017-08-09,13.772116907468652,13.851847555921298,13.586965262174559,13.74908447265625,19564000
2017-08-10,13.63037843995111,13.659612964447055,13.203377638602417,13.238813400268555,26134000
2017-08-11,13.275133836212655,13.680873834012774,13.272476766754624,13.665813446044922,17909000
2017-08-14,13.873116743253028,14.078644711618029,13.838567227331138,14.045866012573242,21272000
