Date,Open,High,Low,Close,Volume
2017-07-07,28.362983876297193,28.461494088898576,28.305519324647786,28.428659439086914,7937800
2017-07-10,28.41224978716013,28.8637584676147,28.362993099051113,28.732410430908203,7779700
2017-07-11,29.085397235643605,29.085397235643605,28.77344459886968,29.04435157775879,9300800
2017-07-12,29.266008728756347,29.38914573119234,29.142868594736658,29.298843383789062,9211200
2017-07-13,29.110023367014026,29.684671959574704,29.110023367014026,29.676464080810547,9943900
2017-07-14,29.66005186277165,29.840653420449637,29.53691173253264,29.758562088012695,7196600
2017-07-17,29.577954720103918,29.602584622871337,29.257794168377284,29.47944450378418,4649800
2017-07-18,29.454812877772664,29.5861608550776,29.32346490046773,29.44660186767578,6185300
2017-07-19,29.602577507489165,29.898108085413586,29.602577507489165,29.88990020751953,7033800
2017-07-20,29.889902197348505,29.889902197348505,29.618998366654218,29.635414123535156,6996600
2017-07-21,29.602591688925646,29.602591688925646,29.30705783784003,29.430194854736328,5023500
2017-07-24,29.643628257493205,29.733930587768555,29.561533806523293,29.733930587768555,6842100
2017-07-25,29.56153069123985,29.758554221221598,29.5286960458952,29.635414123535156,5276300
2017-07-26,29.635417246604664,29.75855735726798,29.50406925663591,29.733930587768555,4342200
2017-07-27,29.99662358999718,30.05408813418017,29.520485216386373,29.70108985900879,7243100
2017-07-28,29.594371211346214,29.610790101331833,29.30704846555553,29.438396453857422,3678400
2017-07-31,29.577943734746427,29.881688413927304,29.43017689935631,29.520479202270508,7757600
2017-08-01,29.512284153689762,29.545121938401792,29.315260577001098,29.421981811523438,5437300
2017-08-02,29.881699166257224,29.939163719410608,29.438398500574028,29.61079216003418,6064600
2017-08-03,29.643633603607668,29.643633603607668,29.266008455792154,29.380937576293945,3919800
2017-08-04,29.495856311289874,29.618996400803347,29.356297334402434,29.57794761657715,4071400
2017-08-07,29.766754472567804,30.226473837010115,29.766754472567804,30.201847076416016,4860200
2017-08-08,30.136183343419507,30.341414779642605,30.078718791803695,30.127975463867188,3301200
2017-08-09,29.717518436433554,29.939168806939954,29.577959403929317,29.930957794189453,3153700
2017-08-10,29.55332744901351,29.57795421978104,29.011516571044922,29.011516571044922,5605400
2017-08-11,29.159281785610908,29.71751152258683,29.08539834596459,29.668254852294922,4291100
2017-08-14,29.577958624215825,29.635423185619256,29.43019171444022,29.594377517700195,3875600
2017-08-15,29.709298815420166,29.955579021234623,29.627207501203948,29.89811134338379,3820400
2017-08-16,29.717514128130016,29.914534563405635,29.668257453519434,29.832443237304688,3232000
2017-08-17,29.799608391205297,29.832446177515425,29.364518683138883,29.380937576293945,3324000
2017-08-18,29.553325552173696,29.635416870518732,29.233165026411772,29.438396453857422,3692800
2017-08-21,29.47944835676172,29.561539692493657,29.24959011144531,29.53691291809082,3588100
2017-08-22,29.93916178386464,30.103344421355285,29.832440564229262,29.980207443237305,3202300
2017-08-23,29.93917189834591,30.045890022451264,29.857077420283176,30.02947425842285,2956400
2017-08-24,30.193652358037504,30.316792490606304,30.029469690057315,30.23470115661621,4544500
2017-08-25,30.31679901493745,30.423520277358463,30.16903207668815,30.251123428344727,2975200
2017-08-28,30.037675076645918,30.267533297998842,30.02125618489451,30.185441970825195,2199900
2017-08-29,29.98020403800263,30.349621193563305,29.96378514980185,30.275737762451172,2997700
2017-08-30,30.27573253535933,30.439918257437785,30.210056993895076,30.3167781829834,2838900
2017-08-31,30.333205743727152,30.35783251302848,30.127974315327894,30.349624633789062,4288600
2017-09-01,30.374250691811007,30.571274236357112,30.30036725405409,30.554855346679688,4100000
2017-09-05,30.579495098139688,30.702635257208883,30.086940725031575,30.251123428344727,7123000
2017-09-06,30.42350784229124,30.677992807361026,30.374251172479482,30.595901489257812,4187700
2017-09-07,30.571283042982767,30.81756019592285,30.52202635976119,30.81756019592285,3597500
2017-09-08,30.842185937217437,30.932488287636076,30.66158123638015,30.78472137451172,5581800
2017-09-11,30.69441033639678,31.09666529306701,30.661572557978204,31.063827514648438,6920100
2017-09-12,31.072042588776707,31.14592604153614,30.907859921830088,31.08025360107422,3524500
2017-09-13,30.92427627440302,31.022789634354528,30.776512497643157,30.80934715270996,4983400
2017-09-14,30.78472277571162,30.973535366279247,30.678001526578985,30.68621253967285,5799000
2017-09-15,30.80113096082567,30.924267930163683,30.70262075903869,30.907852172851562,7245600
2017-09-18,31.08845590875873,31.29368733723511,31.055621260205644,31.252641677856445,6179600
2017-09-19,31.342945627148342,31.548177066230465,31.301899965648566,31.441455841064453,6559400
2017-09-20,31.490717416018327,31.51534419043523,30.73546397420147,31.04741668701172,7961100
2017-09-21,31.022781389937126,31.46608199715906,30.924268056165896,31.39219856262207,8458000
2017-09-22,30.94889646488284,31.055617672203812,30.858594145732994,31.00636100769043,4529900
2017-09-25,30.784715237528967,30.784715237528967,30.259323265195114,30.431716918945312,5895000
2017-09-26,30.448133953041957,30.636946485863188,30.316785967967057,30.489179611206055,5995400
2017-09-27,30.612313174978585,30.6697777104439,30.382451901535013,30.57947540283203,4802700
2017-09-28,30.341409310881332,30.45633839339804,30.201853462563225,30.415292739868164,7618700
2017-09-29,30.58768689417982,30.866801727239853,30.58768689417982,30.825756072998047,3818500
2017-10-02,31.0556180789743,31.342940796775647,31.00636141381575,31.301895141601562,5096200
2017-10-03,31.490714511383,31.581016851360655,31.40041217140535,31.556386947631836,3727100
2017-10-04,31.400401639671895,31.474285062910887,31.301891452547366,31.416820526123047,2717200
2017-10-05,31.736991190398605,31.89296596447648,31.515340849393162,31.572805404663086,4456400
2017-10-06,31.531759741125054,31.589224296394974,31.36757395538953,31.572805404663086,3086100
2017-10-09,31.68772488772486,31.860121632739823,31.60563358559007,31.82728385925293,1963500
2017-10-10,32.10641090040529,32.14745656710742,31.868341649315827,31.99148178100586,4112000
2017-10-11,32.6728429824344,33.1571892817973,32.574332773020124,33.124351501464844,9015400
2017-10-12,33.239287168252666,33.378843051715506,33.09972815320641,33.198238372802734,5524100
2017-10-13,33.411678842675585,33.54302683816453,33.35421429037312,33.510189056396484,3913100
2017-10-16,33.559438148814884,33.59227279158318,33.37062564367148,33.56764602661133,2707000
2017-10-17,33.518394808157936,33.863182067871094,33.280325625070624,33.863182067871094,7582200
2017-10-18,33.98632908348802,34.24902508672641,33.60049295866391,34.06842041015625,6653200
2017-10-19,33.674374108752254,33.896024433540276,33.247492349706775,33.71541976928711,5710500
2017-10-20,33.674370784202836,33.75646209716797,33.51839603693594,33.75646209716797,5251600
2017-10-23,33.96169313203624,34.05199545423952,33.748253841759876,33.830345153808594,5092400
2017-10-24,33.87139381163352,33.96990715272196,33.633327732960865,33.920650482177734,4251600
2017-10-25,33.90422809907686,33.994530419979824,33.41167397071152,33.78929901123047,3360000
2017-10-26,33.80572847575828,33.93707649318645,33.71542612660445,33.822147369384766,3651500
2017-10-27,34.05199089611068,34.626639398278904,34.00273423652516,34.602012634277344,4822800
2017-10-30,34.774422019386186,35.02069916586215,34.54456376688647,34.585609436035156,5200800
2017-10-31,34.626650070524875,34.905764964370455,34.56097450416903,34.74979019165039,3704500
2017-11-01,34.87293064378887,34.889349537008094,34.36395748032771,34.560977935791016,4235700
2017-11-02,34.55275597469181,34.675896057864435,34.43782690057465,34.602012634277344,3255800
2017-11-03,34.396787295488174,34.66769114186557,34.142299206942056,34.63485336303711,6140900
2017-11-06,34.63485511077939,34.872924321924714,34.54455591181889,34.831878662109375,5650500
2017-11-07,35.00427371529826,35.061738267659614,34.692321051348635,34.897552490234375,2761600
2017-11-08,34.823667651196445,34.92218099265299,34.65127400102215,34.831878662109375,2378400
2017-11-09,34.59380864645164,34.659484205895325,33.896023051069214,34.183345794677734,4680100
2017-11-10,34.306491810815025,34.3311185840559,34.14230601551417,34.249027252197266,5333900
2017-11-13,34.24902117696155,34.48708724975586,34.07662440010515,34.48708724975586,2222000
2017-11-14,34.29828088050556,34.388583224715646,34.07663052605815,34.363956451416016,2799400
2017-11-15,33.9781210066942,34.19156348500086,33.887818660609355,34.101261138916016,3417300
2017-11-16,34.27365513341383,34.67591018832557,34.27365513341383,34.560977935791016,3304500
2017-11-17,34.67590161290794,34.823665352171325,34.45425130663852,34.53634262084961,3702000
2017-11-20,34.536346529230734,34.70874018753307,34.44604419442953,34.651275634765625,4455300
2017-11-21,34.987859373726096,35.19309083929725,34.93039481389287,34.95502471923828,3668500
2017-11-22,34.96323091840645,35.08637104446017,34.71695379788251,34.81546401977539,2768600
2017-11-24,35.028900153345,35.31622604400752,34.97964661269323,35.29159927368164,1499700
2017-11-27,34.20797738779631,34.216188399676234,33.70721526854282,33.731842041015625,8188400
2017-11-28,33.682593362952396,33.83857130987557,33.50199176929262,33.600502014160156,4864800
2017-11-29,33.55944984522479,33.58407661877976,32.213131943437034,32.35268783569336,11796100
2017-11-30,32.508663177490234,32.623595429743176,32.15566480310109,32.508663177490234,9357100
2017-12-01,32.795986916275766,32.82882470043648,32.0161067661678,32.590755462646484,7192200
2017-12-04,32.87808032525995,32.943755897736615,32.262385925417696,32.33626937866211,7109000
2017-12-05,32.18029022216797,32.4429862132401,31.958639892529007,32.18029022216797,4504000
2017-12-06,31.983266641141526,32.08998786606116,31.622060436560833,31.753408432006836,8622000
2017-12-07,31.810879334206707,32.04073758922446,31.69595020669783,32.02431869506836,11285400
2017-12-08,32.3280544754917,32.467610339314355,31.975056179068186,32.0161018371582,5071600
2017-12-11,32.17208021589182,32.492243900871216,32.163872335982084,32.319847106933594,5272500
2017-12-12,32.19670245952465,32.32805042791731,32.081773378628895,32.26237487792969,5488100
2017-12-13,32.4019439956372,32.418362888272185,32.196712535075186,32.25417709350586,4227100
2017-12-14,32.426569936662474,32.54971006247307,32.278803038323154,32.344478607177734,4737600
2017-12-15,32.344487170509765,32.52508876950788,32.22134701209732,32.426578521728516,7156400
2017-12-18,32.32805971496409,32.40194316413375,32.18029281662477,32.344478607177734,5746900
2017-12-19,32.188486789807186,32.35267250942321,32.114603372559074,32.29520797729492,4454900
2017-12-20,32.32805816384873,32.5168707178711,32.15566136966888,32.37731170654297,6330100
2017-12-21,32.47581722414771,32.55790852989885,32.18028351291149,32.20491027832031,3563100
2017-12-22,32.508653335538924,32.53328323364258,32.26237627558144,32.53328323364258,2523600
2017-12-26,32.27059136386058,32.27059136386058,31.860128501529232,31.97505760192871,2861500
2017-12-27,32.01610772439067,32.10641006774361,31.917597500543636,32.081783294677734,3092900
2017-12-28,32.43477289599355,32.74672553755656,32.34447369989387,32.62358856201172,4279500
2017-12-29,32.713884307415455,33.01762903786936,32.54970169067383,32.54970169067383,3870900
2018-01-02,33.255699753130465,33.69900039636074,33.18181631259208,33.674373626708984,4984000
2018-01-03,34.142307794003116,34.32291249140019,34.01916765821716,34.24081802368164,6963200
2018-01-04,34.413202523372995,34.47887808001853,34.02736958862059,34.06020736694336,4876600
2018-01-05,34.38858645095668,34.94681632973278,34.30649511120062,34.85651397705078,5330800
2018-01-08,34.80724942934892,34.872921854089434,34.63485265979144,34.840084075927734,3538200
2018-01-09,34.8811283704154,34.88933624810689,34.585594668201765,34.62664031982422,5729900
2018-01-10,33.94527768533284,34.02737213728869,33.428096730135124,33.904232025146484,7102700
2018-01-11,33.83856458585085,33.98633148958165,33.61691423025463,33.682586669921875,5701800
2018-01-12,33.690789727132206,33.90422902013349,33.46092841361213,33.813926696777344,5028000
2018-01-16,34.48708942445536,34.76620430508169,34.32290677950841,34.667694091796875,9081600
2018-01-17,35.02068482205487,35.52144992268295,34.889336855626404,35.40652084350586,7117700
2018-01-18,36.00581215856978,36.81852708388281,35.71027831969816,36.58866882324219,11866200
2018-01-19,36.99912119826931,37.38495728093798,36.59686935732723,36.67074966430664,6543700
2018-01-22,37.76259785648234,38.090969525259396,37.71334116669048,38.07455062866211,8335800
2018-01-23,38.15663269384452,38.23051614475905,37.811845343965764,37.99244689941406,5659600
2018-01-24,37.46705135829384,37.491678129100876,37.146890811469305,37.21256637573242,7400600
2018-01-25,37.524511650584955,37.58197619699885,36.97449295445684,37.023746490478516,7655700
2018-01-26,37.352117824414464,37.549141362263896,36.96628175906673,37.53272247314453,7057300
2018-01-29,37.32749170777342,37.508093228071516,37.105841398169304,37.27002716064453,11604400
2018-01-30,36.58866675335421,36.966291912067696,36.449110854884175,36.84315490722656,10224600
2018-01-31,37.29465813466208,37.598399793965136,37.04017001754782,37.19614791870117,6333300
2018-02-01,37.212559292465016,37.705113404349554,37.18792939476292,37.31106948852539,6706500
2018-02-02,36.94986100588752,37.20434907702476,36.49014466006895,36.539398193359375,12051800
2018-02-05,36.161767714538954,36.785672849361234,35.1438218463712,35.258750915527344,11748300
2018-02-06,34.70052386444474,35.87444766805335,34.56096489055056,35.78414535522461,13414100
2018-02-07,35.291591340579124,35.291591340579124,34.38036346435547,34.38036346435547,15239500
2018-02-08,34.56916872031539,34.57737659633039,33.13254928588867,33.13254928588867,11356000
2018-02-09,33.444513540037775,34.216182550920564,32.80418938094748,34.04378890991211,10588400
2018-02-12,34.50352315399542,35.12742874681287,34.446058577233885,34.91398620605469,6573300
2018-02-13,34.922184337166726,35.02069455647454,34.38037343359868,34.790836334228516,5831900
2018-02-14,34.618450282653946,35.373703882691515,34.41321876862848,35.34086608886719,6860100
2018-02-15,35.726688385009766,35.91550092838616,35.09457519288019,35.726688385009766,6116500
2018-02-16,35.5871416557712,36.08790702820015,35.554306995029286,35.69386291503906,4792100
2018-02-20,35.36548809115081,36.25208640504461,35.29981251818936,35.90729904174805,9291700
2018-02-21,35.84162022901523,35.97296823148173,35.19308809676915,35.20950698852539,6612600
2018-02-22,35.02889995400225,35.08636763707428,34.62664809358034,34.799041748046875,7984000
2018-02-23,35.619968983107505,36.03864288330078,35.39011076752426,36.03864288330078,7204900
2018-02-26,36.2110402203755,36.45731735229492,35.956552076161366,36.45731735229492,3897600
2018-02-27,36.16177899646558,36.36701043586843,35.80057279048653,35.808780670166016,5999100
2018-02-28,35.84981597214966,36.04683947493882,35.53786652914181,35.587120056152344,6400100
2018-03-01,35.58713495812927,35.75953176960367,34.733374439420196,35.06995391845703,7792400
2018-03-02,34.7990446050606,35.34085551471199,34.60202416423289,35.30801773071289,4819600
2018-03-05,35.340858933095824,35.92371556333182,35.193092022390395,35.70206832885742,5977200
2018-03-06,36.399854565740846,36.44911124715766,35.652812121296606,35.74311447143555,8632000
2018-03-07,35.55429256505761,36.35058835048669,35.447571349103335,36.284915924072266,4482900
2018-03-08,36.366998078689626,36.44088149703306,35.784141740414846,35.95653533935547,7092400
2018-03-09,36.161782758764694,36.61329134610961,35.72669306407023,36.60508346557617,8336200
2018-03-12,36.76926274687069,37.228979133310894,36.73642496738696,37.12226104736328,5176100
2018-03-13,37.35211952254135,37.55735094848938,36.86777323204068,36.933448791503906,5842300
2018-03-14,37.29466231736424,37.31108121046304,36.80210805073504,37.06480407714844,4300500
2018-03-15,37.023751126290456,37.475262806909825,36.851357465463046,37.19614791870117,3942200
2018-03-16,36.941653286526595,37.368534989183054,36.88418874305195,36.91702651977539,8125600
2018-03-19,36.71179457873767,36.83493154228569,36.27670187243641,36.61328125,5116500
2018-03-20,36.695383719592705,36.867777385229424,36.54761682573741,36.80210494995117,6404200
2018-03-21,36.588663745226114,36.8185219739655,36.32596773192868,36.69538497924805,7036400
2018-03-22,36.20283240656579,36.42448278435096,35.86625289916992,35.86625289916992,6318500
2018-03-23,35.81699624832038,35.874460808153614,34.95502471923828,34.95502471923828,5923500
2018-03-26,35.96475923446328,36.350592218210416,35.447575120745526,36.342384338378906,5395200
2018-03-27,36.71180807236476,36.8103183057277,35.40653573686639,35.53788375854492,6995000
2018-03-28,35.28338397833908,35.43935872410292,34.84008337680039,35.04531478881836,8563100
2018-03-29,35.299807669860606,36.05505786568371,35.266969887890056,35.923709869384766,7758900
2018-04-02,35.5789132147911,35.7841446008636,34.823660085621455,34.88933563232422,6361200
2018-04-03,36.34239522135146,36.35060310364088,35.32444558033047,35.69386291503906,6174500
2018-04-04,34.782619139622334,36.07147216796875,34.76620025072573,36.07147216796875,5497100
2018-04-05,36.14536035504501,36.30954613401735,35.41473692678048,35.562503814697266,6115100
2018-04-06,35.201289953211536,35.439355992801744,34.692313835893984,34.82366180419922,5133100
2018-04-09,35.37369580966893,36.15357601129746,35.22592890276737,35.357276916503906,6696400
2018-04-10,36.01400599066203,36.30133183595829,35.3244283461668,35.77593994140625,5682300
2018-04-11,35.50503416035816,35.94833476041418,35.50503416035816,35.61175537109375,4788000
2018-04-12,35.570710521869984,35.997589111328125,35.340849206489196,35.997589111328125,7574700
2018-04-13,35.866245928873404,35.907294722828816,34.93860205924728,35.01248550415039,5749900
2018-04-16,35.14383117784191,35.30801381646925,35.037109957467656,35.193084716796875,5206900
2018-04-17,34.55276326160254,34.77441357910816,34.29006728491065,34.733367919921875,9831100
2018-04-18,34.56095957792292,34.69230752232446,33.830336441465484,34.41319274902344,8947400
2018-04-19,32.779558618002106,32.90269870747764,32.10639989378967,32.45118713378906,27527000
2018-04-20,32.31984490312715,32.45940390474303,31.868336380879285,31.97505760192871,15313300
2018-04-23,31.983266688723702,32.081780034142184,31.63026836326556,31.81087303161621,11178300
2018-04-24,32.048942252336026,32.18849812763736,31.44145581525499,31.81087303161621,13004000
2018-04-25,31.490725275579617,31.597446543994927,31.21161028005193,31.334747314453125,12359200
2018-04-26,31.26086697276311,31.654911119699054,31.26086697276311,31.334747314453125,7685800
2018-04-27,31.802678066248095,31.802678066248095,31.18698349948859,31.334747314453125,8276100
2018-04-30,31.761622363108504,31.884762502368343,31.507137334961122,31.56460189819336,7968000
2018-05-01,31.47428344330713,31.966837485166316,31.40860790088205,31.958629608154297,5507000
2018-05-02,31.687728083934957,31.687728083934957,30.907851240244177,30.98994255065918,11522200
2018-05-03,30.82576459347494,31.351156628790857,30.62053313395569,31.277273178100586,7021400
2018-05-04,31.19518280545232,31.736993749967883,31.145926126284124,31.679529190063477,9474000
2018-05-07,31.56460189819336,31.72878770667853,31.392208208496648,31.56460189819336,4590100
2018-05-08,31.999682190381613,32.328053710497294,31.966844412053465,32.16386795043945,8116600
2018-05-09,32.319839908253584,32.39372333731823,32.14744628429696,32.30342102050781,5861400
2018-05-10,32.484030477305495,32.73030756689359,32.377309256903516,32.648216247558594,7957900
2018-05-11,32.86986284038039,32.98479192705023,32.541491337109925,32.76314163208008,4184400
2018-05-14,32.943753069339365,33.28854040048904,32.738521620345495,32.79598617553711,5014000
2018-05-15,32.31163154042041,32.344469315414216,31.98326005364746,32.26237487792969,5622800
2018-05-16,32.34447795652026,32.69747630305382,32.24596460522013,32.66463851928711,7671500
2018-05-17,32.07356725228591,32.21312625146616,31.745195715518438,31.983264923095703,7964200
2018-05-18,31.581013467191486,31.64668589640297,31.425035576095897,31.53996467590332,7783900
2018-05-21,32.295218170916755,32.59075193319108,32.11461350917508,32.401939392089844,7902200
2018-05-22,32.40193280563447,32.66462873390516,32.385513918669744,32.54148864746094,5752000
2018-05-23,32.13102787586771,32.54970169067383,32.0899822216823,32.54970169067383,4815400
2018-05-24,32.31984996917522,32.3855255406026,31.835503590440936,32.23775863647461,7930800
2018-05-25,32.09818913454322,32.418352743359,31.958633288193393,32.26237487792969,5403000
2018-05-29,31.597439415307097,31.65490397804666,31.219811119553636,31.3265323638916,7198200
2018-05-30,31.4414549741992,31.52354942651858,31.252642431239344,31.474292755126953,8413400
2018-05-31,31.466087130002006,31.90117679792471,31.433249346721666,31.76982879638672,8129400
2018-06-01,32.00789656519874,32.18029022216797,31.851918667536193,32.18029022216797,5970000
2018-06-04,32.71389889010495,32.83703903913534,32.566131963902116,32.81241226196289,8927200
2018-06-05,32.59075581286736,32.72210381933822,32.34447869218241,32.459407806396484,6345900
2018-06-06,32.71389236900209,32.77956793714912,32.475826263427734,32.475826263427734,9829700
2018-06-07,32.475827134319346,32.78777669663281,32.39373267193407,32.442989349365234,8216900
2018-06-08,32.147442095253055,32.147442095253055,31.62205028218133,31.958629608154297,8081300
2018-06-11,32.01609815110198,32.13923824277772,31.81907463073731,31.819074630737305,4511600
2018-06-12,32.12282566984489,32.311638217704036,31.99968555396217,32.18029022216797,6582600
2018-06-13,32.61537382550477,32.74672179669772,32.05714416503906,32.05714416503906,9616600
2018-06-14,32.04073101955057,32.07356880112968,31.6877326965332,31.687732696533203,7636000
2018-06-15,31.868331234944563,31.96684142915389,31.646680949286612,31.76161003112793,11235700
2018-06-18,31.44966446014073,31.49071011851843,31.063828381907776,31.400407791137695,8921400
2018-06-19,30.9489058661323,31.170556226398475,30.661579933231558,30.83397674560547,9848900
2018-06-20,31.474290290147767,31.679521707498346,31.203383316085212,31.482498168945312,8668600
2018-06-21,31.088457835851464,31.203386941869102,30.825761841644503,30.88322639465332,9246700
2018-06-22,31.416826017200993,31.44966379584273,31.170548940553815,31.293685913085938,10338500
2018-06-25,30.88948706961367,31.110735906912907,30.676749550888896,31.068185806274414,10528100
2018-06-26,30.915025011306003,31.229875703760317,30.727814912275917,31.025646209716797,8817000
2018-06-27,30.846938098342704,30.90650433980879,30.217233657836914,30.217233657836914,8798100
2018-06-28,30.208730153675837,30.583147048950195,30.081086333452866,30.583147048950195,7199000
2018-06-29,31.1022159939581,31.28942599746215,31.00861099220608,31.110727310180664,8088200
2018-07-02,30.812893032040122,31.119235494859698,30.668233116884235,31.093708038330078,7365500
2018-07-03,30.966073989868164,31.153284052863995,30.932035206393095,30.966073989868164,6512600
2018-07-05,30.974589242856872,31.144776689613497,30.838437337781087,31.136268615722656,9230900
2018-07-06,31.331980429979662,31.782982915543972,31.280922258624212,31.714908599853516,7251600
2018-07-09,32.22548375324189,32.36163565788213,31.97019933780611,32.19144821166992,7124100
2018-07-10,31.88510633465964,32.29356205780322,31.88510633465964,32.27654266357422,7211500
2018-07-11,31.765965863941627,31.782982007790636,31.400057094970308,31.459623336791992,7316200
2018-07-12,31.76596653387935,31.987212115866377,31.65534211982744,31.748947143554688,5275300
2018-07-13,31.944662755182126,32.16590831979947,31.893604588216643,32.140380859375,4947500
2018-07-16,32.23398384644542,32.24249191734577,32.038265754574084,32.15739822387695,5399200
2018-07-17,31.910633799299998,32.43822203586885,31.782989965655783,32.370147705078125,6238500
2018-07-18,32.37013933272667,32.73604809867451,32.233987460242595,32.68498992919922,10532200
2018-07-19,33.561469834573174,34.36987305613471,32.863691031823286,33.87632369995117,17762300
2018-07-20,34.02948623997962,34.76130039091282,33.90184246286969,34.65918731689453,14481000
2018-07-23,34.73577985008293,34.87193172458817,34.574100513519426,34.66770553588867,6832800
2018-07-24,34.974050703461664,35.06765574158033,34.36136878816025,34.369876861572266,7018300
2018-07-25,34.488999003037456,34.80385280867111,34.30179222916796,34.79534149169922,7725700
2018-07-26,34.63366952078884,34.83789572579319,34.41242067823096,34.735782623291016,8476600
2018-07-27,34.837902284862814,35.6718331455582,34.837902284862814,35.271888732910156,9468500
2018-07-30,35.27188441338361,35.331450664273035,34.79535116015103,34.96554183959961,5174300
2018-07-31,35.110192874119036,35.38249983962443,34.965532943369546,35.06764602661133,4908300
2018-08-01,35.263376591794454,35.510152939166595,35.161263472443665,35.493133544921875,6115000
2018-08-02,34.974054912839605,35.44208015976313,34.88896118400861,35.35698318481445,4669300
2018-08-03,35.43355407494356,35.697349718190964,35.365479769467136,35.47610092163086,4575200
2018-08-06,35.059148910076324,35.24635574682784,34.88895822075162,34.948524475097656,7245800
2018-08-07,34.94852601107694,35.101697313589284,34.75280784589285,35.09318923950195,7494900
2018-08-08,35.36547759764535,35.833499374696764,35.27187259301184,35.7143669128418,5089600
2018-08-09,35.688849671173635,35.69736099086863,35.46760405086389,35.603755950927734,4513300
2018-08-10,35.14423903686873,35.14423903686873,34.71025590729325,34.91448211669922,7053200
2018-08-13,34.62515437753317,34.880441974766626,34.43794758464304,34.642173767089844,6708600
2018-08-14,34.888959766273096,35.05063914292912,34.77833532639395,34.812374114990234,5339100
2018-08-15,34.420936584472656,34.506030306879204,34.14012145751967,34.420936584472656,6052800
2018-08-16,34.42092155452894,34.659186470122506,34.352844009435906,34.38688278198242,5544000
2018-08-17,34.19968698346928,34.22521769654101,33.85930885498074,34.14863204956055,7897200
2018-08-20,34.055018341442924,34.2422283744386,33.95290525349826,34.12309265136719,4156700
2018-08-21,34.352847146534046,34.92298527734706,34.34433907567847,34.79534149169922,6075100
2018-08-22,34.76130198956127,34.93149261816277,34.497509599039375,34.80385208129883,5512700
2018-08-23,35.14423777010411,35.186784625020344,34.61664962768555,34.61664962768555,4126100
2018-08-24,34.82939349714903,35.23784922180941,34.74429977180552,35.09318923950195,4232000
2018-08-27,35.25485686454436,35.49312181297896,35.203798698687024,35.33995056152344,5733000
2018-08-28,36.071766131392735,36.386616688882285,35.95263366348406,36.03772735595703,10683500
2018-08-29,36.75253028622563,37.76516289004839,36.667436582461555,37.552425384521484,12278200
2018-08-30,37.739645063484964,37.85878083398202,36.939752938283185,36.9822998046875,7826200
2018-08-31,36.69296948921035,37.109936490207865,36.55681759531432,37.10142517089844,8782900
2018-09-04,36.81210599690267,37.54392372353223,36.752539739722835,37.53541564941406,8174900
2018-09-05,37.51839244720679,37.926848131892136,37.45882619607251,37.6290168762207,7262400
2018-09-06,37.3907470793,37.50137150373912,37.08440776304235,37.484352111816406,10424900
2018-09-07,37.441806276111826,38.49698588127563,37.424786883724984,38.190643310546875,14256000
2018-09-10,38.29276049608164,38.34381867867873,37.88430477365754,37.969398498535156,6824900
2018-09-11,37.13545621291994,37.92683994559363,37.08440129217746,37.909820556640625,12509700
2018-09-12,37.37372386543297,37.69708578666252,37.2886301606384,37.390743255615234,10303700
