,Group_1,Group_2,Group_3,Group_4,Group_5
2011-05-17,1.0860621222267761,1.0755912576098448,1.087619525994899,1.1252398455442165,1.0703690330894378
2011-05-18,1.0898813501778122,1.0788809000025004,1.0890685731353218,1.1268432905684547,1.0734976335097166
2011-05-19,1.083251680918578,1.071482303275372,1.0818260995989126,1.118362075527109,1.0643602703091637
2011-05-20,1.0693700185004256,1.0597014244066982,1.0676245406961153,1.1005515328339155,1.0468964324763146
2011-05-23,1.065228829802299,1.0576469346870665,1.065337864064281,1.0961234885778626,1.0443623999243288
2011-05-24,1.0642238228366143,1.0592315464957844,1.0696078881969424,1.101362001422983,1.0570947350643551
2011-05-25,1.069251563318437,1.0620799019304454,1.075955294500437,1.1093690800641105,1.0661814662500213
2011-05-26,1.0761545239724806,1.0657851550330726,1.080666335857678,1.1163043184228678,1.0698904514234067
2011-05-27,1.0869517248531009,1.0761014768497383,1.0909611030826383,1.1283223930837611,1.0806120301688595
2011-05-31,1.0589801202418792,1.0549765232549022,1.0646718458526023,1.0987761362265749,1.0546275181177576
2011-06-01,1.0567033535116162,1.0522670526682232,1.0636248961547907,1.0978758183102197,1.0584118988183024
2011-06-02,1.043965506787587,1.0411761425615842,1.0506304343636907,1.0847423538622254,1.0442516212663269
2011-06-03,1.0321529061475767,1.0309973249044357,1.0424485573497067,1.0741940110858044,1.0284605860199858
2011-06-06,1.0302458613579002,1.0321058795275748,1.0430850882903253,1.0797496171495287,1.0321300686786767
2011-06-07,1.0233729878122153,1.0254174925106878,1.0369293148954186,1.0729455634557157,1.020825073271432
2011-06-08,1.0300889053690718,1.029173082802521,1.042634617536554,1.0786585928457395,1.0303513041432832
2011-06-09,1.0189144974844115,1.0171417623110695,1.0265375730993107,1.0620412773029653,1.011776712030699
2011-06-10,1.0199857548150095,1.0198226544330717,1.0269134692137092,1.061551157714803,1.0057517256900996
2011-06-13,1.0327234332133852,1.0341686748821939,1.0402019185751137,1.0774012817011298,1.026402419658054
2011-06-14,1.0135211010360596,1.0192095388601894,1.024151851535391,1.059293123387015,1.006703713588586
2011-06-15,1.0169815289217246,1.0232669973837494,1.0270217034313744,1.0597755337034127,0.9991532182313316
2011-06-16,1.0210513702317705,1.0292831508365516,1.03016466258748,1.0651723258036947,0.9958413118693833
2011-06-17,1.0242613304678065,1.0359961451320834,1.0365759723713635,1.072529827580751,1.0055554513784934
2011-06-20,1.0381068675956258,1.046296111000399,1.0511690451952362,1.0924131168724471,1.0310893360484412
2011-06-21,1.0303001176259012,1.0404687508919428,1.0454612480563907,1.0869340844107245,1.0264033984534828
2011-06-22,1.0286151285991256,1.0407740483222194,1.0394900747109517,1.0857774509104539,1.0303851142684806
2011-06-23,1.0145059433121324,1.0320113893662286,1.0305996359235639,1.0760144321761804,1.0194014078214517
2011-06-24,1.0224732441019717,1.0369305149639876,1.038722395762973,1.08436831976063,1.0296375625036156
2011-06-27,1.0299925421428946,1.0467469409832009,1.0501200133465223,1.1002449637748568,1.0492338309538172
2011-06-28,1.040440189889803,1.0527397199597814,1.0570786152238068,1.1090357648098943,1.0571527600976087
2011-06-29,1.0479749957831417,1.0603782203964909,1.0656696097723,1.119875479249934,1.067552209464362
2011-06-30,1.0636200588113978,1.0760315335593724,1.0823476492520296,1.1389305397646987,1.08625698052054
2011-07-01,1.0565941461570427,1.0709909094737649,1.0803228809470886,1.1385823646712172,1.0909564743769053
2011-07-05,1.0551704513911944,1.0723411851288869,1.0841986242692885,1.143224119105534,1.0935567361638039
2011-07-06,1.0687246159311659,1.083182988004292,1.0958384605594589,1.157131303949787,1.1062213954916755
2011-07-07,1.0559598059068465,1.0740725242290619,1.0887389698936427,1.1492208774163533,1.09978074417858
2011-07-08,1.0336781518991471,1.0559770444608552,1.0694789958922362,1.1247955018839222,1.0736049728356236
2011-07-11,1.0306598455925344,1.0556092021484333,1.0647875958308972,1.117028720854489,1.064930470921678
2011-07-12,1.0337324583423368,1.0560638274377168,1.066062611508769,1.118913497433809,1.0706609414197454
2011-07-13,1.0227665412196365,1.0454903010059278,1.0561807365942408,1.1078515342016264,1.0581198081858727
2011-07-14,1.0278274592149905,1.0452914156075526,1.0590147240749461,1.1137390239751144,1.063055402304474
2011-07-15,1.0140792529733973,1.031751479751824,1.0463840503057706,1.0996217231094965,1.0529289964788004
2011-07-18,1.0301843748468167,1.0438393018600556,1.0643468441384187,1.1172243701486753,1.0747284703744577
2011-07-19,1.033775667238797,1.0440522764043048,1.0638512187323255,1.116174808373908,1.0697021361857852
2011-07-20,1.0502412047798484,1.0551873561949972,1.0731473458684888,1.1265723027157306,1.0793864503132977
2011-07-21,1.054822705317201,1.0541118838115522,1.0781417160463593,1.1269319176942727,1.0814220578457214
2011-07-22,1.048061364178071,1.047657913251254,1.0701321139375977,1.1212102639923551,1.0708754196591128
2011-07-25,1.0468477455381326,1.0395510244024193,1.0669928117151142,1.1105930208922246,1.066300905809466
2011-07-26,1.0236352495368055,1.019071317963085,1.0439814008943573,1.081402028974676,1.0362327874285129
2011-07-27,1.0175115319607821,1.0164172990783467,1.0410827679318884,1.0766337741148195,1.0336735647994457
2011-07-28,1.0138196565944397,1.0118707407358052,1.0371738082216373,1.072645853831424,1.032023033966257
2011-07-29,1.0050108449568285,1.0057289972084753,1.0303439797999594,1.0626138431192034,1.026709390509131
2011-08-01,0.976140083099325,0.9806137417504874,1.0009408454764366,1.032600537067494,0.9891589462609396
2011-08-02,0.9859407318014104,0.9885581846777216,1.0081590787962396,1.0402440894884377,0.9977677958294209
2011-08-03,0.9386592057263033,0.9469393116766421,0.9589302944424652,0.9840516066983966,0.9346618315745178
2011-08-04,0.9342507137075701,0.9457119928518414,0.9538304501338424,0.9811623661907171,0.9259602906696947
2011-08-05,0.8686772860490822,0.883794648780355,0.8876031700072975,0.9094264303722448,0.8490571778424933
2011-08-08,0.9115337991383186,0.9279178564190019,0.9325287041623644,0.9590369180942029,0.9079143606563408
2011-08-09,0.8627239912916476,0.8894524531517367,0.8927524151413198,0.9213492715624004,0.8759351722294554
2011-08-10,0.9062086010863878,0.9314157892641246,0.9368287689463188,0.9651748850373398,0.9240586660575199
2011-08-11,0.9028042294058026,0.934884691568784,0.9420527700889492,0.974589867140199,0.9391960451405702
2011-08-12,0.9308252088720552,0.9547755652116077,0.9610508707164424,0.9957730257601832,0.9594328170509665
2011-08-15,0.9242842244617827,0.9473752207241062,0.9518652845012083,0.9833404674980458,0.9431759836140436
2011-08-16,0.9245857815852788,0.9468213818075178,0.9508383703089532,0.9811824844585655,0.9371363957505955
2011-08-17,0.883278638569635,0.9071167472948386,0.9043823231282568,0.9277652177828278,0.8782011031487197
2011-08-18,0.8704853830949987,0.8961255862925385,0.8908611854545629,0.915318536733544,0.8598355403723963
2011-08-19,0.8710594452633228,0.8978336732285459,0.8945842144060513,0.9170467166363792,0.8585140820873859
2011-08-22,0.8978556773923804,0.9273129746271741,0.9281004384579229,0.9500295118788296,0.900567921722382
2011-08-23,0.9140711978840794,0.9419652584501785,0.9413702963269154,0.9638026191242223,0.9126006889487241
2011-08-24,0.901319971606227,0.9246065540128274,0.9228026656435155,0.9439432388611064,0.8930229752253727
2011-08-25,0.9145800276472302,0.9394220554500885,0.9406563964860845,0.9648852490342241,0.9179618229221624
2011-08-26,0.9466927639607884,0.9728495801762305,0.9721271371844311,0.9947056599753541,0.9510316642980453
2011-08-29,0.9470417110861526,0.9750114398684798,0.9724699627758232,0.9980300110448993,0.9587046393925117
2011-08-30,0.9518079992096067,0.9806047289025546,0.9780487889227581,1.0050535053866398,0.9606575915449531
2011-08-31,0.9322066974421179,0.9687345805249992,0.9654023160257945,0.992948162701043,0.9491862720568391
2011-09-01,0.9041885154549161,0.9408655834432107,0.9388015000268481,0.964443399468146,0.924047484924621
2011-09-02,0.8936992722345509,0.9319394256111243,0.9328524349768947,0.9572828188494911,0.922657177582778
2011-09-06,0.929792251766289,0.96333389580624,0.9628563130733222,0.9888403121173331,0.9534995270551163
2011-09-07,0.9126770669717,0.9502349915584886,0.9512443136516011,0.9784592685228802,0.9463366610503463
2011-09-08,0.8877514359243847,0.926461400385179,0.9253815327663525,0.9525803300256567,0.9199181733030218
2011-09-09,0.8940805337804717,0.9313722514772699,0.9302933960501045,0.9575263990568984,0.9267344477810086
2011-09-12,0.9069862116042904,0.9414142663613115,0.9421274462801282,0.9717035487028046,0.9427933642977663
2011-09-13,0.9226147224043191,0.9552921728815575,0.9553390549582738,0.9872573312352014,0.9582390880338646
2011-09-14,0.9417387043691617,0.968498809238761,0.9687994152303581,1.00297924040213,0.9685972204933448
2011-09-15,0.9436283266104486,0.9716077949414802,0.972655620844306,1.0048557802542686,0.9747242230933384
2011-09-16,0.9205691020146247,0.9593042777271883,0.9630199257055466,0.9922590284391356,0.9728112632265136
2011-09-19,0.915132372525623,0.954435290425248,0.9600120119047162,0.9875622450367275,0.9667655322042354
2011-09-20,0.881246176401955,0.9242662855639429,0.9321319833215631,0.9557211189276645,0.9408175465633182
2011-09-21,0.8494802268736398,0.8939044670969905,0.9039781725043006,0.9279860955396202,0.9104224242764014
2011-09-22,0.8620377435517599,0.9008155848691923,0.9113557153003258,0.9357140730732514,0.916759634644063
2011-09-23,0.8877682310164156,0.9238196349910712,0.9275382760083342,0.952484298362592,0.9336470202367335
2011-09-26,0.8996715871141728,0.9398639522284395,0.9417493218060781,0.9648645965683945,0.9426470906627615
2011-09-27,0.8720437849635513,0.9168480655170472,0.9188243993637263,0.9414184774956903,0.9177799394439372
2011-09-28,0.8877718933554991,0.9261409395318666,0.9270551171696634,0.9492311242796524,0.9129400469871825
2011-09-29,0.852981433204509,0.9017151117658758,0.9059305734987647,0.9275020741337658,0.8897232356094387
2011-09-30,0.8125141278427516,0.8681363456010512,0.8767295302419241,0.8979054276973083,0.8555700653204874
2011-10-03,0.8481637162185599,0.894741252135837,0.9017749758761211,0.922743990620748,0.8825308773381606
2011-10-04,0.8715269284458794,0.9131366231424529,0.916720665065294,0.9375698615992382,0.8989592574388747
2011-10-05,0.8979984274882501,0.935063134285926,0.9343109774252919,0.9564710507060593,0.9187763076852642
2011-10-06,0.876478818086447,0.9221636004625444,0.926357507276403,0.9472102315390989,0.907852767209328
2011-10-07,0.914202142680941,0.9563257430749204,0.9557162084104972,0.9759344433482431,0.9404541177211112
2011-10-10,0.9140289929865806,0.9569480009926301,0.9526617322151771,0.9749151994885519,0.9378851928771959
2011-10-11,0.9338303009992323,0.9757230390731343,0.9588612983603687,0.9823012886444792,0.945198598590332
2011-10-12,0.926339740380181,0.9719771912792139,0.9579252522550307,0.9821493695366857,0.9483332961299862
2011-10-13,0.9397215208503066,0.9898127847412034,0.9715369631941462,0.9966851665503854,0.9625387340910252
2011-10-14,0.9101805426994743,0.9642594752739406,0.9504551657428864,0.9748650629051119,0.9449039612721606
2011-10-17,0.945867102864222,0.9945798424346065,0.9708803430091226,0.9938062233050868,0.9598443100158833
2011-10-18,0.9259686740851328,0.9786814013630147,0.9607107745190966,0.9835484967684658,0.9461592312218742
2011-10-19,0.9365162145485328,0.9850215716282693,0.9657333226557676,0.9902441527926756,0.9475579806078381
2011-10-20,0.9626924867589868,1.0085304959707255,0.9887784924373647,1.0108310686988156,0.9649738653443956
2011-10-21,0.9930610693534371,1.0313330544484538,1.0065755723525123,1.021809625078469,0.9854970636625248
2011-10-24,0.9610383938599446,1.002563919228437,0.9870866589345024,1.0044526172229442,0.9674112285882086
2011-10-25,0.9774556195273048,1.0148013335050368,0.9946074052998,1.013458456734757,0.9746312952160149
2011-10-26,1.0371840586797927,1.055500923794008,1.032934845196118,1.0449022350406814,1.003707113971387
2011-10-27,1.0377628684611455,1.062178849642234,1.0327986745552062,1.0414023297937343,1.0037555494029224
2011-10-28,0.9997049459506863,1.0324248530910993,1.011724079962573,1.0230220899320963,0.9901560638599232
2011-10-31,0.9626580273336884,0.9950366442635031,0.9817734348090076,0.9956355285801327,0.9693297579686393
2011-11-01,0.9883948654809144,1.017924184590673,0.9966582472451809,1.0130051792845507,0.982151961496468
2011-11-02,1.0120201202122878,1.0462318235684396,1.0124876315436562,1.0337805670595908,1.0002659690827695
2011-11-03,1.0057247601386003,1.0424468173763728,1.0091984501161648,1.0294789493651768,0.9992046312630586
2011-11-04,1.0069140671674293,1.045145165860054,1.014098573885128,1.0356069502632745,0.99688710597427
2011-11-07,1.0209185525354025,1.0597978549892806,1.025036489928205,1.04482028461454,1.0057366435915724
2011-11-08,0.9664249964514452,1.0163969096628576,0.9883472002093835,1.0118153444745497,0.9735736300241157
2011-11-09,0.9737552277196638,1.0256120566939764,0.9965693307743331,1.0186092803275357,0.9800187131818013
2011-11-10,0.9997790958843443,1.0514399560678527,1.0176513458205723,1.0382288379190876,0.9997982632263179
2011-11-11,0.9870786540484633,1.042682709132843,1.007102877413653,1.0271918897391377,0.9916527090988498
2011-11-14,0.992182110849201,1.0488933782745298,1.0105472568291503,1.035789019000962,0.998798185436548
2011-11-15,0.9750907095687174,1.0347435477362745,0.9962283297370759,1.0194513848029028,0.9777810912030673
2011-11-16,0.9488601446532193,1.014139479636182,0.9804041295162419,1.0059546996064204,0.9635663546429577
2011-11-17,0.951475027940075,1.0152965139181045,0.9804745251611707,1.0045390193551142,0.9615592367881332
2011-11-18,0.9295153019709331,0.9918068346600069,0.9627835445320905,0.9892930818078979,0.9472402982194262
2011-11-21,0.9181077605975759,0.9860573476709008,0.9570929585262846,0.9860327844885742,0.9480410294673398
2011-11-22,0.88966179820917,0.963142307722628,0.9351193120423603,0.9663771077617133,0.9259995126716319
2011-11-23,0.8843238187871606,0.9610773059516678,0.9352209392960995,0.9666043696911647,0.9218402547307255
2011-11-25,0.9217122478912387,0.9938920045440462,0.9616775436672764,0.9913165094200431,0.94968210147204
2011-11-28,0.9203658359111621,0.9936746453150679,0.9647522165651878,0.9949565070399993,0.9507837031717524
2011-11-29,0.9723474342448162,1.0471565482942802,1.0048380692513417,1.0350109256183937,0.9894253188684697
2011-11-30,0.9705534729470977,1.0446161798794842,1.0022273229774725,1.0323119736091295,0.9890524569876955
2011-12-01,0.9760191641786361,1.0475297533557322,0.9988737606744771,1.0306147818826383,0.989064695937344
2011-12-02,0.9935830775519482,1.062807631392186,1.0108946013828441,1.0385367722789203,0.9953116146151035
2011-12-05,0.9932699621760099,1.0593130908741017,1.0116429592383833,1.0386610933768097,0.9922011440747379
2011-12-06,1.000699021932243,1.0621787398644993,1.0109641476935185,1.0381423857012841,0.990773627549375
2011-12-07,0.963838271037082,1.0337033676081278,0.9879483531600824,1.020051069029019,0.9746277582573389
2011-12-08,0.9863254007959922,1.0528245700595453,1.0072814714420668,1.038037449094162,0.9938489755103134
2011-12-09,0.9693869244804142,1.034023980331904,0.9934088901439789,1.0257873610956616,0.9833982919890204
2011-12-12,0.9454644838383904,1.0219072929957984,0.982222154395902,1.0198580132582928,0.9701985055885861
2011-12-13,0.9280357619528293,1.0107541739195198,0.9709023496240475,1.011057386945755,0.955780858883026
2011-12-14,0.9342301099524357,1.0161272577936926,0.9733206667487695,1.0179953987953911,0.9606814016872407
2011-12-15,0.9418479704411283,1.0226895431566065,0.9778494716078673,1.0223738527042028,0.96875604094923
2011-12-16,0.9184506991677949,1.0059799392313502,0.9655553631735431,1.012573292267768,0.9604815369579879
2011-12-19,0.9584848516675935,1.041820567995627,0.9945976794634885,1.040462809332603,0.9877028438295041
2011-12-20,0.9600735045864152,1.0412386486715925,0.9911024909034678,1.0440019316507563,0.9892974956237068
2011-12-21,0.9796204165958661,1.0537447774897217,0.9988243802335579,1.0490417877472333,0.9901921249700236
2011-12-22,0.9854155944720941,1.0611337313204852,1.0062875377618052,1.0570895883049929,1.0001600278218639
2011-12-23,0.9810006143645987,1.0624084561141904,1.0087525855880886,1.0610163137437387,1.0051233546101215
2011-12-27,0.9605314027631976,1.044240712035406,0.994173131564898,1.047639784072697,0.9939496785606406
2011-12-28,0.9775779795525313,1.0576788772113634,1.0062138068393995,1.057220657551686,1.0019994235997571
2011-12-29,0.9750033322245191,1.0546193060897195,1.0022900702785464,1.0527265012441198,0.9934672945919606
2011-12-30,1.0018522761713917,1.073457228713391,1.0142106518768863,1.055071507017051,0.993675488032116
2012-01-03,1.0006966503351868,1.0687244614883944,1.0119165157169139,1.0520707601108958,0.9941284731358706
2012-01-04,1.012733588702169,1.0751295695701406,1.0152765912769197,1.0543852494435095,1.003368645543687
2012-01-05,1.0144477510011638,1.075908539783587,1.0111377533221209,1.0518592024920963,1.0035660752876718
2012-01-06,1.0250953270100764,1.0799910238868093,1.0130271780719118,1.0540696997812018,1.0039454189666441
2012-01-09,1.0450716168349468,1.0983490305981263,1.0243496188889527,1.0652122998035178,1.0136926919321754
2012-01-10,1.0608374204612256,1.1024498638508717,1.0266899921471127,1.0641291815919454,1.0148072274972182
2012-01-11,1.0663154620589335,1.1087554870431595,1.0318617219488027,1.0635883478778054,1.0187306413457977
2012-01-12,1.0543071038766725,1.1008856021616211,1.0267513003192037,1.0591268672245024,1.0185039139481018
2012-01-13,1.0516510185866554,1.106978393056218,1.0330356350301664,1.0646014814550582,1.0223550150651972
2012-01-17,1.078847614053728,1.1245040855026995,1.0459755915638969,1.073842088809846,1.028808182522242
2012-01-18,1.0965876430099482,1.1346395428799507,1.0538165594032114,1.0755961681639523,1.0300114393944375
2012-01-19,1.0994588123530011,1.1355965889864972,1.0506067331806213,1.0761939152054087,1.026718013308578
2012-01-20,1.1008445162398224,1.135122172784242,1.0486026225067178,1.0755695099567584,1.026899685817475
2012-01-23,1.1078576573043937,1.1377908913735997,1.051303671184701,1.0767169005553476,1.0282431373997138
2012-01-24,1.1169157227304167,1.1475294217061038,1.060243970388511,1.086863095763258,1.0378030060258103
2012-01-25,1.1160504658292334,1.1432055978227726,1.0589051363423314,1.0861692913009164,1.033911930741201
2012-01-26,1.125417041203115,1.1455997258039605,1.0594928202210254,1.0835064353187482,1.0317736377323472
2012-01-27,1.1172828149734646,1.1402271852342154,1.054016832263631,1.07878954191105,1.0288438882189097
2012-01-30,1.117622995732028,1.140203064855299,1.0554959870555216,1.0808062774560803,1.0311617296873055
2012-01-31,1.1398437580004328,1.157591307169966,1.069828792530684,1.0940789452355129,1.0427844006129003
2012-02-01,1.145266384057677,1.1602822678294928,1.0683996380358358,1.094519249142086,1.0441018309100163
